Date,Close,Volume,Dividends,Stock Splits,High_to_Close,Low_to_Close,Open_to_Close,Overnight_Gap,Volume_z,ATR,MACD,MACD_Signal,MACD_Hist,RSI,StochRSI,K,D,K_D_diff,B_percent,ROC,OBV_z,log_returns,volatility,moving_avg_5,DayOfWeek,Month,PctChange
2004-01-26 00:00:00-05:00,77.79557037353516,30460600,0.0,0.0,0.05178006142362787,-1.2859285905281677,-1.277296385476491,-0.03503067809628372,-0.9948407511015728,0.7466977355352152,1.0726646554668946,1.004386066258081,0.06827858920881358,76.01092791985872,0.4452808234349154,31.43251237645793,36.62621201363971,-5.19369963718178,0.9422972028578562,3.0963417192630356,0.6236209602059474,0.012504871358375524,0.006975715523165045,77.130908203125,0,1,-1.0269769372238668
2004-01-27 00:00:00-05:00,76.99662780761719,35322800,0.0,0.0,1.5870244942282996,-0.026158684353899314,0.9330307743083645,-0.10352817378484984,-0.94120286807685,0.8004098203357687,1.0307545954626534,1.0096597720989955,0.021094823363657866,64.81295229581136,0.0,19.28329241250381,28.63622930058162,-9.35293688807781,0.6001799684381965,1.2895315737716961,-0.1975756085765576,-0.010322867302215322,0.009195841114722735,77.19535675048829,1,1,-1.1422991959455064
2004-01-28 00:00:00-05:00,76.11709594726562,52621300,0.0,0.0,1.684745511547968,-0.37928931353821915,1.4201292858309553,0.26160796447201906,-0.7503726020443618,0.8565199393694475,0.9160105015228908,0.9909299179837746,-0.07491941646088385,55.176100371172275,0.0,14.84269411449718,21.852832967819637,-7.010138853322458,0.16300122916877788,0.7195769802399505,-1.4654410031117153,-0.011488735470012834,0.009569277924429097,76.96305847167969,2,1,0.09699483402527687
2004-01-29 00:00:00-05:00,76.19092559814453,60117100,0.0,0.0,0.32604433049207765,-0.8107206301766866,0.07049189222222749,0.1675550997413603,-0.6676818769452881,0.8876919564491621,0.8215619613094418,0.957056326648908,-0.13549436533946624,55.77059562852763,0.02593339685463163,0.8644465618210544,11.663477696274015,-10.79903113445296,0.20081899662810637,-0.017680751898503273,-0.13560558031018163,0.0009694782443157024,0.009740802917097748,76.78580474853516,3,1,0.0
2004-01-30 00:00:00-05:00,76.19092559814453,30984400,0.0,0.0,0.21148912290269534,-0.34367906900414114,0.03524258455211984,0.03524258455211984,-0.9890623949812261,0.8589175685965823,0.7382012877939559,0.9132853188779176,-0.17508403108396176,55.770595628527644,0.02593339685463225,1.7288931236421292,5.812011266653454,-4.083118143011324,0.22228459580131155,-0.26371972244213293,-0.17697755159252074,0.0,0.009771928797737533,76.65822906494141,4,1,0.4318230907194076
2004-02-02 00:00:00-05:00,76.51993560791016,38832400,0.0,0.0,0.6229701472914261,-0.7458089541256381,-0.2369081947609029,0.19389187166971145,-0.9024863376454474,0.8910489722031046,0.6907234812569385,0.8687729513537219,-0.1780494700967834,58.60788748973772,0.14970329227230933,6.719002866052441,3.1041141838385413,3.6148886822138997,0.38569790493453365,-0.2276348261089973,0.7509024985882546,0.004308934102334128,0.007130746035195928,76.40310211181641,0,2,-0.16668625863329734
2004-02-03 00:00:00-05:00,76.39238739013672,25093500,0.0,0.0,0.3164006101370005,-0.29881907324514223,-0.035156368392066116,-0.20178402619022434,-1.0540484928608564,0.8541215137187714,0.6354794903157313,0.8221142591461238,-0.18663476883039254,57.079192957119126,0.08301774433326736,8.621814448673632,5.689903479456067,2.931910969217565,0.3433827237264099,-0.3677860349367877,-0.036523459934012334,-0.0016682533474599026,0.005955386630068211,76.28225402832031,1,2,-0.8173953148252755
2004-02-04 00:00:00-05:00,75.76795959472656,39332600,0.0,0.0,0.779800526992745,-0.05316575933096209,0.3012884110611126,-0.5185696211202934,-0.89696832746714,0.8488480922253986,0.5351433258097984,0.7647200724788588,-0.22957674666906036,50.17874960112717,0.0,7.757367886852556,7.699395067192877,0.05797281965967915,0.15494228323570963,-1.9547817818022384,-1.200494674732187,-0.008207543070147594,0.004621321390709572,76.2124267578125,2,2,0.2924562518917817
2004-02-05 00:00:00-05:00,75.98954772949219,37226800,0.0,0.0,0.3180779372511532,-0.3534206792722675,-0.008837370739964847,0.2835930357085957,-0.9201986869902902,0.8143190333523904,0.4681104176362112,0.7053981415103293,-0.23728772387411812,52.3788766749719,0.07879751100473478,5.393841844600072,7.2576747267087525,-1.8638328821086807,0.2939914662076302,-1.4111132293646962,-0.0917800046998717,0.0029202943057002884,0.00489492083602849,76.17215118408203,3,2,1.122106982438531
2004-02-06 00:00:00-05:00,76.84223175048828,37216000,0.0,0.0,0.21843600407701733,-1.0921800203850496,-0.8999552702152294,0.2120532512973952,-0.9203178283535962,0.85460331700582,0.4782775434755422,0.659974021903372,-0.18169647842782977,59.74557773054279,0.34263577489217145,14.047776196563541,9.066328642672056,4.981447553891485,0.6521050195744597,0.017477474167349794,1.0127036595898147,0.011158580649457406,0.00719834902397657,76.30241241455079,4,2,0.026211630120132057
2004-02-09 00:00:00-05:00,76.86237335205078,24851300,0.0,0.0,0.3406703163979424,-0.16596998238534416,0.16596331799480588,0.1922184498059954,-1.0567203482490732,0.8426139486417432,0.4823995214688921,0.624459121816476,-0.14205960034758391,59.903364977046415,0.3482869222466054,25.657340271450384,15.032986104204666,10.624354167245718,0.7898055634394493,-1.1995503304412227,1.5391334096972298,0.00026208195472587903,0.007058151824816219,76.3708999633789,0,2,0.32318213152904285
2004-02-10 00:00:00-05:00,77.11077880859375,27908100,0.0,0.0,0.2525040656336435,-0.5137103576223101,-0.4962992619914204,-0.17472108099604428,-1.0229989297903566,0.8090435575656818,0.4999473808577761,0.599556773624736,-0.0996093927669599,61.8875274796768,0.45326328016301975,38.13953257672655,25.948216348246827,12.191316228479725,0.9141286308039152,0.1482545459806094,1.9643927068300382,0.0032266102053490897,0.00695276014497157,76.51457824707032,1,2,1.0622570511080065
2004-02-11 00:00:00-05:00,77.92989349365234,42965700,0.0,0.0,0.27569543867112467,-1.6369445428400657,-1.0510909140267104,8.497335022217857e-07,-0.8568893934831163,0.8771434206803274,0.5733407796901133,0.5943135748378116,-0.02097279514769823,67.58389949997957,0.673777862789222,49.17760217329491,37.658158340490616,11.519443832804292,1.0335609118845241,2.381590526841218,2.429028845946871,0.010566547399361248,0.004921076745731008,76.94696502685547,2,2,-0.3619096793192611
2004-02-12 00:00:00-05:00,77.64785766601562,27814700,0.0,0.0,0.5360960735039537,-0.060527188846222046,0.27669666286395755,-0.0862144084605614,-1.0240292819508001,0.8421339250645131,0.6018103477422727,0.5958129294187038,0.005997418323568926,64.03500630335118,0.5363952095407634,55.447878416433504,47.58833772215166,7.859540694281847,0.8305942111085806,1.912212059944543,1.6010059897524485,-0.003625661567814298,0.006453317935827531,77.27862701416015,3,2,-0.44955224584523057
2004-02-13 00:00:00-05:00,77.29878997802734,44739900,0.0,0.0,0.9293839315126551,-0.3300592916557947,0.5993246398568605,0.14707811663324954,-0.8373171150777724,0.8373379462250453,0.589411471843988,0.5945326379037607,-0.005121166059772642,59.846325871649974,0.555443436376534,58.853883623550644,54.49312140442635,4.360762219124297,0.667319205108798,1.4540634218385085,0.6585936090662312,-0.00450565770643685,0.006094247926817094,77.36993865966797,4,2,0.9032831288942722
2004-02-17 00:00:00-05:00,77.99701690673828,23984300,0.0,0.0,0.22381177612859537,-0.3443242938655999,-0.27545812160454536,0.625336840550104,-1.0662847521367032,0.8109591454899885,0.6286793272414286,0.6013619757712942,0.027317351470134366,64.80546838751343,0.8403672976850738,64.4068647867457,59.56954227557662,4.837322511169077,0.8291467899591396,1.9303221926332013,1.0856419988669594,0.00899227928506452,0.006953807673763892,77.59686737060547,1,2,-0.439029758222087
2004-02-18 00:00:00-05:00,77.65458679199219,28618000,0.0,0.0,0.8127224470421489,-0.2680314526825792,0.46687987985056184,0.025800380020778866,-1.015167591474522,0.7586856888381135,0.6249639418067829,0.606082368978392,0.01888157282839098,60.83711833986313,0.6123686840167623,66.93931393594568,63.400020782080674,3.539293153865003,0.6778848316630554,1.6522580913846865,0.4997263183546403,-0.0043999632390985255,0.007672056193511313,77.70562896728515,2,2,-0.37172065941584176
2004-02-19 00:00:00-05:00,77.36592864990234,51146200,0.0,0.0,1.0066788153443562,-0.1475360525793364,0.9546111620892349,0.5793420157668137,-0.766645326582589,0.7606040678220773,0.5919040707518803,0.6032467093330897,-0.011342638581209319,57.63329672492964,0.42829548536385526,62.70104890218972,64.68240920829369,-1.9813603061039728,0.5397743868028968,2.1090300751440583,-0.43645251579561795,-0.003724132575453787,0.005852043906122959,77.59283599853515,3,2,-0.3037619322189711
2004-02-20 00:00:00-05:00,77.13092041015625,46728800,0.0,0.0,0.5919222853703122,-0.487463067533355,0.5222894479985513,0.21694099926056415,-0.8153763504963338,0.7898577873525566,0.5405100207917855,0.5906993716248289,-0.050189350833043433,55.08966750971604,0.28215315220493736,44.0939107195185,57.91142451921797,-13.81751379969947,0.3464508232157439,1.5020127303917168,-1.2192540203047777,-0.0030422422519365,0.005803498804621562,77.48944854736328,4,2,-0.2524307338770737
2004-02-23 00:00:00-05:00,76.93621826171875,36357000,0.0,0.0,0.5846983329715816,-0.36652254330025635,0.5497904729439022,0.2959718989411887,-0.929793979379518,0.7673181075311756,0.4785525735597389,0.5682700120118109,-0.08971743845207203,53.002538245642164,0.1622386857285816,29.08957744324581,45.29484568831801,-16.205268245072205,0.21370395535537534,0.12231101191288803,-1.7043143824544444,-0.002527498774449022,0.005597152980972694,77.41693420410157,0,2,-0.17453073049836787
2004-02-24 00:00:00-05:00,76.80194091796875,43953000,0.0,0.0,0.5245200431178496,-1.1889156548720394,-0.1049066764772458,-0.279254312586821,-0.8459978871875488,0.8277445981460271,0.4138452404883708,0.537385057707123,-0.12353981721875218,51.55196032785653,0.07889680552604762,17.442954781985552,30.208814314916623,-12.76585953293107,0.14173587109008842,-0.07862421032100336,-2.051964191503261,-0.001746832128226572,0.001029672127478539,77.17791900634765,1,2,0.4195862270657047
2004-02-25 00:00:00-05:00,77.12419128417969,31213600,0.0,0.0,0.16539984980315278,-0.47880476939761635,-0.3569283993262267,0.06116020533542005,-0.9865339504932851,0.8157536835971452,0.3841390088568204,0.5067358479370625,-0.1225968390802421,54.75243894489152,0.19963140969123375,14.692230031528766,20.40825408558671,-5.716024054057943,0.33772180404626784,0.017393775284296212,-1.4446170130581035,0.004187084186415113,0.003189879395426981,77.07183990478515,2,2,0.06093687276320647
2004-02-26 00:00:00-05:00,77.17118835449219,29683000,0.0,0.0,0.3045053651356234,-0.5220167833400708,-0.2871079032931998,-0.22634598510770657,-1.0034189292596132,0.824865698046133,0.3602362972746249,0.477435937804575,-0.11719964052995008,55.21707533804028,0.2286133306028218,16.90471819400344,16.34663433583925,0.5580838581641885,0.40266627380661746,-0.9735739459491952,-1.0360603793180196,0.0006091831379002599,0.0029718386666547714,77.03289184570312,3,2,0.06963927370311485
2004-02-27 00:00:00-05:00,77.22492980957031,39312000,0.0,0.0,0.6259791703328305,-0.33907094507983393,0.14780542801388633,0.21754763234355592,-0.8971955785860386,0.8052031375303577,0.3416909122831271,0.4502869327002854,-0.10859602041715832,55.77631287713498,0.26349604398434656,23.0580261426134,18.218324789381867,4.839701353231533,0.46689800082952626,-0.5446742114437197,-0.4597916107327189,0.0006961503681255365,0.002623467594055465,77.05169372558593,4,2,0.9911059307691872
2004-03-01 00:00:00-05:00,77.99031066894531,33130800,0.0,0.0,0.15495236751611474,-0.7834053318011507,-0.6284463962803136,0.3564309649836427,-0.9653841521849066,0.8406897756865683,0.38432316168685077,0.4370941784975985,-0.05277101681074775,62.884955871104715,0.7069011066910579,39.96701604260755,26.643253459741462,13.323762582866085,0.8933489344453927,0.8946073943906985,0.0005242011282111468,0.009862266884256066,0.004518528641695796,77.26251220703125,0,3,-0.58539399859876
2004-03-02 00:00:00-05:00,77.53376007080078,38556400,0.0,0.0,1.2902648254729783,-0.2164876972052669,0.398336570056091,-0.18938926691799754,-0.9055310613743814,0.8819332025921146,0.3769247548242589,0.42506029376293064,-0.04813553893867173,56.9992703483201,0.3397786108059587,43.67252538271211,35.56585585597769,8.106669526734422,0.6701178398276754,-0.5939417356069147,-0.5129609316694143,-0.0058711414564349695,0.005747488483887123,77.40887603759765,1,3,0.18182524879446493
2004-03-03 00:00:00-05:00,77.67473602294922,31346200,0.0,0.0,0.15558847037534113,-0.6655754656509096,-0.3803288375148003,-0.19919512257538313,-0.9850711593104711,0.8210273896717837,0.3780787883104324,0.41566399267243104,-0.037585204361998636,58.29721494999492,0.5089410736935194,51.85402637301787,45.16452259944584,6.689503773572028,0.7667022078063024,0.025947251526820383,-0.06468201574941373,0.0018166014679001918,0.005607389204560873,77.51898498535157,2,3,0.2593364511069396
2004-03-04 00:00:00-05:00,77.87617492675781,21060000,0.0,0.0,0.0948362896607422,-0.4052084053446817,-0.23277579794726364,0.025956980666235516,-1.0985444825733772,0.8157524253748117,0.3907435557238159,0.41067990528270804,-0.01993634955889212,60.148234045194215,0.6486036510921595,49.91077785305458,48.47910986959485,1.4316679834597323,0.8306114986641788,0.6595232368559087,0.194956637145765,0.002590007543966877,0.005605525560200179,77.65998229980468,3,3,0.33619772976156703
2004-03-05 00:00:00-05:00,78.13799285888672,55905600,0.0,0.0,0.48977462474332584,-0.9451782953094899,-0.8248832334840529,-0.49145874242664334,-0.7141414928308172,0.826303070962653,0.4170989372491505,0.41196371167599655,0.005135225573153934,62.479314818839235,0.8244877085911049,66.06774777922611,55.94418400176619,10.123563777459921,0.8736573261790668,1.3056663182225712,0.9248358642722309,0.003356338486775634,0.005598574640799909,77.84259490966797,4,3,-1.220119349291815
2004-03-08 00:00:00-05:00,77.18461608886719,39281600,0.0,0.0,1.4439837120123786,-0.04348940741252324,1.2004151569311823,-0.03435068996217887,-0.89753093946053,0.8459678551823657,0.3569416284455116,0.4009592950298996,-0.04401766658438799,50.82171968221307,0.0,49.10304532277547,55.02719031835206,-5.92414499557659,0.33587927086336106,0.3228620183844325,0.3653541166901704,-0.012276239109707987,0.006798570560461747,77.68145599365235,0,3,-0.4001485853845077
2004-03-09 00:00:00-05:00,76.87576293945312,39746100,0.0,0.0,0.6200865366573309,-0.22707610151133287,0.5240161346035711,0.12177070606926416,-0.8924067576775955,0.8325398384938357,0.28110426486040296,0.3769882889960003,-0.09588402413559732,47.71568685188768,0.0,27.4829236197035,47.55123890723504,-20.06831528753154,0.14547188605878103,0.09611999462777046,-0.15582465688789782,-0.004009513219781269,0.006586497371710139,77.54985656738282,1,3,-1.67684239985868
2004-03-10 00:00:00-05:00,75.58667755126953,67671800,0.0,0.0,1.9452787141522478,-0.017768939541278332,1.900869919028667,0.19215292640155746,-0.5843413901518877,0.8747422277074557,0.11565103718379532,0.32472083863355933,-0.209069801449764,37.432646255475966,0.0,0.0,25.528656314159658,-25.528656314159658,-0.09219341916660613,-1.9935557278583003,-1.0180947944335113,-0.01691060570347691,0.00897512318144075,77.13224487304687,2,3,-1.2968118347516988
2004-03-11 00:00:00-05:00,74.60646057128906,89134800,0.0,0.0,1.9348396718344205,-0.018002404577478533,1.151906720355288,-0.1598431770712782,-0.3475699937964062,0.9193426917282252,-0.09348946765739186,0.2410787773753691,-0.33456824503276095,31.81760363551841,0.0,0.0,9.160974539901167,-9.160974539901167,-0.043181958524145345,-3.3234265765376545,-2.038697697011174,-0.013052938497409627,0.008161401070063757,76.47830200195312,3,3,1.3138499970037243
2004-03-12 00:00:00-05:00,75.58667755126953,54012200,0.0,0.0,0.11547099955910718,-0.8882572248494557,-0.7550172857490702,0.5489129166684659,-0.7350287388756138,0.9433187133398613,-0.17808663438458439,0.1572456950233784,-0.33533232940796276,41.30013546777062,0.3052249757338465,10.174165857794883,3.3913886192649607,6.782777238529922,0.23050882997425237,-2.1214033633187666,-1.1804425764549453,0.013052938497409627,0.01196985377626364,75.9680389404297,4,3,-1.225833847516633
2004-03-15 00:00:00-05:00,74.66011047363281,57677200,0.0,0.0,1.034174062445497,-0.26978006348590383,0.9622299677959882,-0.27539922035683684,-0.6945978966055285,0.9298925203851149,-0.316251171382504,0.06254632174220191,-0.37879749312470595,36.1781563190942,0.14035804050809744,14.8527672080648,8.342311021953227,6.510456186111572,0.14392868004346657,-4.270017860870685,-1.7606075085557473,-0.012334091614568443,0.011976690909952244,75.46313781738282,0,3,0.5306437355978355
2004-03-16 00:00:00-05:00,75.05628967285156,59832600,0.0,0.0,0.2415212817382705,-0.8498117629988842,-0.008947254806833513,0.5216490027438535,-0.6708203693397873,0.9529122695693683,-0.3892916996183118,-0.027821282529900834,-0.36147041708841093,39.62591139085229,0.2513348320158635,23.230594941926917,16.0858426692622,7.144752272664718,0.26918077586541683,-3.195344061331335,-0.8560347767803743,0.0052924078265990104,0.013154124393854445,75.0992431640625,1,3,1.1181589989121443
2004-03-17 00:00:00-05:00,75.89553833007812,41607300,0.0,0.0,0.19462245127503747,-0.8315662011615688,-0.7607931735547501,0.3488589480241909,-0.8718747294011746,0.9778495160223092,-0.3751322012252416,-0.097283466268969,-0.2778487349562726,46.25004160626756,0.4645532023862324,28.541535830339775,22.208299326777166,6.33323650356261,0.45141958089905054,-2.2905744956061707,-0.17861375385318073,0.011119538142192908,0.012661123100487195,75.16101531982422,2,3,0.026558689476452457
2004-03-18 00:00:00-05:00,75.91569519042969,60014300,0.0,0.0,0.17687887926237889,-1.0082244562883935,-0.32723334888180855,-0.3007615682943554,-0.668815926218239,0.9888795275690043,-0.35815561161601295,-0.1494578953383778,-0.20869771627763514,46.40214629006619,0.4694491678565023,39.51124007528661,30.427790282517766,9.083449792768842,0.4923519732784928,-2.51743198503515,0.7466573981138238,0.0002655516328085028,0.010169890435224344,75.42286224365235,3,3,-1.433366343658593
2004-03-19 00:00:00-05:00,74.82754516601562,48636200,0.395,0.0,1.3596273810773416,-0.01800526157571227,1.215564679625869,-0.23522515903588007,-0.7943346619435478,1.004264829530589,-0.42757730989120546,-0.20508177824894336,-0.2224955316422621,39.84663357851285,0.2618585079927255,39.86202927451534,35.971601726713914,3.89042754780143,0.2768412312632426,-4.23666845250248,0.000871166486737603,-0.01443738270136219,0.011089571551785582,75.27103576660156,4,3,-1.269581871401082
2004-03-22 00:00:00-05:00,73.87754821777344,62752100,0.0,0.0,0.8390316061493038,-0.5015987634327581,0.8116729386806115,-0.46821378520502316,-0.6386135906201382,1.0151451102993667,-0.5528780857797955,-0.2746410397551138,-0.2782370460246817,35.17450575411988,0.10948189090035483,28.026318891652753,35.79986274715157,-7.7735438554988185,0.08725348298888469,-4.28462048355093,-0.9257768306393452,-0.012777099302304862,0.011193870025119654,75.1145233154297,0,3,-0.17327809859429832
2004-03-23 00:00:00-05:00,73.7495346069336,54080200,0.0,0.0,0.8587634288949987,-0.09135618030100322,0.7217256734285963,0.547196982310314,-0.7342785895510938,1.0196359581827394,-0.6549595163488959,-0.35070473507387023,-0.3042547812750257,34.586011559185266,0.09028876135144635,15.387638674817557,27.75866228032855,-12.371023605510993,0.10591597176815551,-4.066598122716167,-1.6400473123839487,-0.0017342839874148197,0.010448901001017561,74.8531723022461,1,3,0.08225315080465645
2004-03-24 00:00:00-05:00,73.81019592285156,51584300,0.0,0.0,0.5385635065768695,-0.638981796564622,0.027383640767858416,0.10965931547984517,-0.7618123792432918,1.0539025877495019,-0.7226348396976334,-0.4250907559986229,-0.29754408369901053,35.139786015478606,0.10834954253161652,10.27067315944726,17.89487690863919,-7.624203749191931,0.20039246140673067,-2.350257592964055,-0.8686637039555382,0.0008221934143879395,0.007419556066045674,74.43610382080078,2,3,1.3235481086780077
2004-03-25 00:00:00-05:00,74.787109375,49873600,0.0,0.0,0.27027301960164485,-1.090089265290672,-0.8288271792300094,0.4837510029930952,-0.7806841505588266,1.058031117801629,-0.689491243976704,-0.47797085359423913,-0.2115203903824649,43.44352299257136,0.6117579648759218,27.013208958632823,17.557173597632545,9.456035361000279,0.49102354836804085,0.24213560370997803,-0.15449149664492098,0.013148657370354755,0.01121823995401624,74.21038665771485,3,3,0.02706453539995657
2004-03-26 00:00:00-05:00,74.8073501586914,37409500,0.0,0.0,0.6845016163074948,-0.2071473746444364,-0.06304574943151489,-0.03599827707072452,-0.9181832122610283,1.0236681582441034,-0.6540519398669602,-0.5131870708487833,-0.14086486901817685,43.60462265531698,0.7414113298632168,48.717294575691845,28.667058897923976,20.05023567776787,0.5221027357708737,-1.031038031866815,0.3827473712735033,0.00027060873615258885,0.00921796964498551,74.20634765625,4,3,1.4050270934179654
2004-03-29 00:00:00-05:00,75.85841369628906,44113600,0.0,0.0,0.1332281115177789,-0.8970552799423356,-0.8526504269452287,0.5403966969620052,-0.8442262109887558,1.0594442673985611,-0.534986995586678,-0.5175470557963623,-0.01743993979031566,51.35367584395311,0.9999999999948813,78.438976491134,51.3898266751529,27.049149815981103,0.793426757960064,1.605011317361292,1.0016983851994008,0.013952480798264943,0.007604163341188006,74.60252075195312,0,3,0.3374564036257466
2004-03-30 00:00:00-05:00,76.1144027709961,39059900,0.0,0.0,0.08851772421046199,-0.6638930617826331,-0.5930761810264729,-0.25762115095198773,-0.8999766468906194,0.9943650156819979,-0.41518499629543726,-0.49707464389617734,0.08188964760074008,53.04589213587293,0.9999999999952894,91.38037766177959,72.84554957620182,18.53482808557777,0.8057637041792216,1.4097593989211792,1.414641384222945,0.0033688829721958413,0.006715935374610133,75.07549438476562,1,3,0.11515098481256203
2004-03-31 00:00:00-05:00,76.2020492553711,48517600,0.0,0.0,0.2652546912513511,-0.6366058624376292,-0.09725960374502605,0.017779385675996146,-0.7956430106183724,0.9393857206519302,-0.3095998357462264,-0.4595796822661872,0.14997984651996077,53.64051580338738,0.999999999994752,99.99999999949742,89.93978471747035,10.060215282027073,0.8084656797606925,0.40385895144444284,1.8264479417188881,0.001150847369178365,0.0066500507162768835,75.55386505126953,2,3,0.6012241745182001
2004-04-01 00:00:00-05:00,76.66019439697266,45103800,0.0,0.0,0.07910350523007516,-0.6415852833282725,-0.624010451828058,-0.026537978997761457,-0.833302713030819,0.9025988459536143,-0.18680102532212572,-0.4050239508773749,0.2182229255552492,56.72550650603537,0.9999999999954833,99.9999999995175,97.12679255359818,2.87320744591932,0.8684861265927795,0.9806920751702792,2.0532376744190692,0.005994240336294254,0.005499210381580107,75.92848205566406,3,4,0.7557818691372065
2004-04-02 00:00:00-05:00,77.23957824707031,50987700,0.0,0.0,0.1744565154457338,-0.6454970932565648,0.14828870363781954,0.9051913119110996,-0.7683938364051834,0.8730379999379961,-0.04224368979319593,-0.33246789866053916,0.29022420886734324,60.321496933005285,0.9999999999961143,99.99999999954498,99.99999999951997,2.5011104298755527e-11,0.8792398701645175,3.223456115930633,2.257857807703781,0.007529401471334296,0.004879073301729551,76.41492767333985,4,4,0.5496177083520681
